thread_id,text,tag
3477681,"Let $a$, $b$, $c$ be real numbers greater than or equal to $1$. Prove that
\[ \min \left(\frac{10a^2-5a+1}{b^2-5b+10},\frac{10b^2-5b+1}{c^2-5c+10},\frac{10c^2-5c+1}{a^2-5a+10}\right )\leq abc. \]",['algebra']
3477690,"Let $\mathbb{Z}$ be the set of integers. Find all functions $f : \mathbb{Z} \rightarrow \mathbb{Z}$ such that \[xf(2f(y)-x)+y^2f(2x-f(y))=\frac{f(x)^2}{x}+f(yf(y))\] for all $x, y \in \mathbb{Z}$ with $x \neq 0$.",['algebra']
3477702,"Let $\triangle{ABC}$ be a non-equilateral, acute triangle with $\angle A=60^\circ$, and let $O$ and $H$ denote the circumcenter and orthocenter of $\triangle{ABC}$, respectively.
(a) Prove that line $OH$ intersects both segments $AB$ and $AC$.
(b) Line $OH$ intersects segments $AB$ and $AC$ at $P$ and $Q$, respectively. Denote by $s$ and $t$ the respective areas of triangle $APQ$ and quadrilateral $BPQC$. Determine the range of possible values for $s/t$.",['geometry']
3477753,"Let $a$, $b$, $c$, $d$ be real numbers such that $b-d \ge 5$ and all zeros $x_1, x_2, x_3,$ and $x_4$ of the polynomial $P(x)=x^4+ax^3+bx^2+cx+d$ are real. Find the smallest value the product $(x_1^2+1)(x_2^2+1)(x_3^2+1)(x_4^2+1)$ can take.",['algebra']
3478144,"The sphere $ \omega $ passes through the vertex $S$ of the pyramid $SABC$ and intersects with the edges $SA,SB,SC$ at $A_1,B_1,C_1$  other than $S$. The sphere $ \Omega $ is the circumsphere of the pyramid $SABC$ and intersects with $ \omega $ circumferential,  lies on a plane which parallel to the plane $(ABC)$.
Points $A_2,B_2,C_2$ are symmetry points of the points $A_1,B_1,C_1$ respect to midpoints of the edges $SA,SB,SC$ respectively. Prove that the points $A$, $B$, $C$, $A_2$, $B_2$, and  $C_2$ lie on a sphere.",['geometry']
3478170,"If the polynomials $f(x)$ and $g(x)$ are written on a blackboard then we can also write down the polynomials $f(x)\pm g(x)$, $f(x)g(x)$, $f(g(x))$ and $cf(x)$, where $c$ is an arbitrary real constant. The polynomials $x^3-3x^2+5$ and $x^2-4x$ are written on the blackboard. Can we write a nonzero polynomial of form $x^n-1$ after a finite number of steps?",['algebra']
3478199,"Does there exist positive $a\in\mathbb{R}$, such that
\[|\cos x|+|\cos ax| &gt;\sin x +\sin ax \]
for all $x\in\mathbb{R}$?
[i]N. Agakhanov[/i]",['algebra']
3478254,"Peter and Bob play a game on a $n\times n$ chessboard. At the beginning, all squares are white apart from one black corner square containing a rook. Players take turns to move the rook to a white square and recolour the square black.  The player who can not move loses. Peter goes first. Who has a winning strategy?",['combinatorics']
3478272,"Positive rational numbers $a$ and $b$ are written as decimal fractions and each consists of a minimum period of 30 digits. In the decimal representation of $a-b$, the period is at least $15$. Find the minimum value of $k\in\mathbb{N}$ such that, in the decimal representation of $a+kb$, the length of period is at least $15$.
[i]A. Golovanov[/i]",['number theory']
3478581,Let $ABC$ be a triangle with orthocenter $H$ and let $P$ be the second intersection of the circumcircle of triangle $AHC$ with the internal bisector of the angle $\angle BAC$.  Let $X$ be the circumcenter of triangle $APB$ and $Y$ the orthocenter of triangle $APC$.  Prove that the length of segment $XY$ is equal to the circumradius of triangle $ABC$.,['geometry']
3478583,"Let $ABC$ be a triangle with incenter $I$, incircle $\gamma$ and circumcircle $\Gamma$.  Let $M,N,P$ be the midpoints of sides $\overline{BC}$, $\overline{CA}$, $\overline{AB}$ and let $E,F$ be the tangency points of $\gamma$ with $\overline{CA}$ and $\overline{AB}$, respectively.  Let $U,V$ be the intersections of line $EF$ with line $MN$ and line $MP$, respectively, and let $X$ be the midpoint of arc $BAC$ of $\Gamma$.
(a) Prove that $I$ lies on ray $CV$.
(b) Prove that line $XI$ bisects $\overline{UV}$.",['geometry']
3479162,"Let $ x,y,z $ be three non-negative real numbers such that \[x^2+y^2+z^2=2(xy+yz+zx). \] Prove that \[\dfrac{x+y+z}{3} \ge \sqrt[3]{2xyz}.\]",['algebra']
3479164,"Let $ABCD$ be a square. Let $N,P$ be two points on sides $AB, AD$, respectively such that $NP=NC$, and let $Q$ be a point on $AN$ such that $\angle QPN = \angle NCB$. Prove that \[ \angle BCQ = \dfrac{1}{2} \angle AQP .\]",['geometry']
3479227,"A basket is called ""[i]Stuff Basket[/i]"" if it includes $10$ kilograms of rice and $30$ number of eggs. A market is to distribute $100$ Stuff Baskets. We know that there is totally $1000$ kilograms of rice and $3000$ number of eggs in the baskets, but some of market's baskets include either more or less amount of rice or eggs. In each step, market workers can select two baskets and move an arbitrary amount of rice or eggs between selected baskets. Starting from an arbitrary situation, what's the minimum number of steps that workers provide $100$ Stuff Baskets?",['combinatorics']
3480031,"Find all positive integers $(m,n)$ such that
\[n^{n^{n}}=m^{m}.\]",['number theory']
3480596,"Let $ABC$ an acute triangle and $\Gamma$ its circumcircle. The bisector of $BAC$ intersects $\Gamma$ at $M\neq A$. A line $r$ parallel to $BC$ intersects $AC$ at $X$ and $AB$ at $Y$. Also, $MX$ and $MY$ intersect $\Gamma$ again at $S$ and $T$, respectively.
If $XY$ and $ST$ intersect at $P$, prove that $PA$ is tangent to $\Gamma$.",['geometry']
3480599,"$a)$ Let $n$ a positive integer. Prove that $gcd(n, \lfloor n\sqrt{2} \rfloor)&lt;\sqrt[4]{8}\sqrt{n}$.
$b)$ Prove that there are infinitely many positive integers $n$ such that $gcd(n, \lfloor n\sqrt{2} \rfloor)&gt;\sqrt[4]{7.99}\sqrt{n}$.",['number theory']
3480604,"Let $n$ a positive integer. In a $2n\times 2n$ board,  $1\times n$ and $n\times 1$ pieces are arranged without overlap.
Call an arrangement maximal if it is impossible to put a new piece in the board without overlapping the previous ones.
Find the least $k$ such that there is a maximal arrangement that uses $k$ pieces.",['combinatorics']
3480606,"Let $a&gt;1$ be a positive integer and $f\in \mathbb{Z}[x]$ with positive leading coefficient. Let $S$ be the set of integers $n$ such that
\[n \mid a^{f(n)}-1.\]
Prove that $S$ has density $0$; that is, prove that $\lim_{n\rightarrow \infty} \frac{|S\cap \{1,...,n\}|}{n}=0$.",['number theory']
3480786,"Given a function $f\colon \mathbb{R}\rightarrow \mathbb{R} $ with $f(x)^2\le f(y)$ for all $x,y\in\mathbb{R} $, $x&gt;y$, prove that $f(x)\in [0,1] $ for all $x\in \mathbb{R}$.",['algebra']
3480793,Let $a$ be [i]good[/i] if the number of prime divisors of $a$ is equal to $2$. Do there exist $18$ consecutive good natural numbers?,['number theory']
3480796,"Define $m(n)$ to be the greatest proper natural divisor of $n\in \mathbb{N}$. Find all $n \in \mathbb{N} $ such that $n+m(n) $ is a power of $10$.
[i]N. Agakhanov[/i]",['number theory']
3480800,"Let $M$ be the midpoint of the side $AC$ of $ \triangle ABC$. Let $P\in AM$ and $Q\in CM$ be such that $PQ=\frac{AC}{2}$. Let $(ABQ)$ intersect with $BC$ at $X\not= B$ and $(BCP)$ intersect with $BA$ at $Y\not= B$. Prove that the quadrilateral $BXMY$ is cyclic.
[i]F. Ivlev, F. Nilov[/i]",['geometry']
3480801,"Given a triangle $ABC$ with $AB&gt;BC$, let $ \Omega $ be the circumcircle. Let $M$, $N$ lie on the sides $AB$, $BC$ respectively, such that $AM=CN$. Let $K$ be the intersection of $MN$ and $AC$. Let $P$ be the incentre of the triangle $AMK$ and $Q$ be the $K$-excentre of the triangle $CNK$. If $R$ is midpoint of the arc $ABC$ of $ \Omega $ then prove that $RP=RQ$.
[i]M. Kungodjin[/i]",['geometry']
3480814,"Let $ABCD$ be a trapezoid with $AB\parallel CD$ and $ \Omega $ is a circle passing through $A,B,C,D$. Let $ \omega $ be the circle passing through $C,D$  and intersecting with $CA,CB$ at $A_1$, $B_1$ respectively. $A_2$ and $B_2$ are the points symmetric to $A_1$ and $B_1$ respectively, with respect to the midpoints of $CA$ and $CB$. Prove that the points $A,B,A_2,B_2$ are concyclic.
[i]I. Bogdanov[/i]",['geometry']
3480817,"On a circle there are $99$ natural numbers. If $a,b$ are any two neighbouring numbers on the circle, then $a-b$ is equal to $1$ or $2$ or $ \frac{a}{b}=2 $. Prove that there exists a natural number on the circle that is divisible by $3$.
[i]S. Berlov[/i]",['number theory']
3480828,"Sergei chooses two different natural numbers $a$ and $b$. He writes four numbers in a notebook: $a$, $a+2$, $b$ and $b+2$. He then writes all six pairwise products of the numbers of notebook on the blackboard. Let $S$ be the number of perfect squares on the blackboard. Find the maximum value of $S$.
[i]S. Berlov[/i]",['number theory']
3480864,"Two players play a card game. They have a deck of $n$ distinct cards. About any two cards from the deck know which of them has a different (in this case, if $A$ beats $B$, and $B$ beats $C$, then it may be that $C$ beats $A$). The deck is split between players in an arbitrary manner.  In each turn the players over the top card from his deck and one whose card has a card from another player takes both cards and puts them to the bottom of your deck in any order of their discretion.  Prove that for any initial distribution of cards, the players can with knowing the location agree and act so that one of the players left without a card.
[i]E. Lakshtanov[/i]",['combinatorics']
3480936,"A subset $S$ of positive real numbers is called [i]powerful[/i] if for any two distinct elements $a, b$ of $S$, at least one of $a^{b}$ or $b^{a}$ is also an element of $S$.
a) Give an example of a four elements powerful set.
b) Prove that every finite powerful set has at most four elements.",['combinatorics']
3481492,"Let $x,y$ and $z$ be positive real numbers such that $xy+yz+xz=3xyz$. Prove that \[ x^2y+y^2z+z^2x \ge 2(x+y+z)-3 \] and determine when equality holds.
[i]UK - David Monk[/i]",['algebra']
3481500,"Let $ABCD$ be a trapezium inscribed in a circle $\Gamma$ with diameter $AB$. Let $E$ be the intersection point of the diagonals $AC$ and $BD$ . The circle with center $B$ and radius $BE$ meets $\Gamma$ at the points $K$ and $L$ (where $K$ is on the same side of $AB$ as $C$). The line perpendicular to $BD$ at $E$ intersects $CD$ at $M$. Prove that $KM$ is perpendicular to $DL$.
[i]Greece - Silouanos Brazitikos[/i]",['geometry']
3481502,"A [i]special number[/i] is a positive integer $n$ for which there exists positive integers $a$, $b$, $c$, and $d$ with \[ n = \frac {a^3 + 2b^3} {c^3 + 2d^3}. \] Prove that
i) there are infinitely many special numbers;
ii) $2014$ is not a special number.
[i]Romania[/i]",['number theory']
3481506,"Let $n$ be a positive integer. A regular hexagon with side length $n$ is divided into equilateral triangles with side length $1$ by lines parallel to its sides.
Find the number of regular hexagons all of whose vertices are among the vertices of those equilateral triangles.
[i]UK - Sahl Khan[/i]","['combinatorics', 'geometry']"
3483221,"Prove that the set $\{1, 2, \cdots, 2007\}$ can be expressed as the union of disjoint subsets $A_i$ for $i=1,2,\cdots, 223$ such that each $A_i$ contains nine elements and the sum of all the elements in each $A_i$ is the same.",['combinatorics']
3483224,Find the largest integer $n$ for which $\frac{n^{2007}+n^{2006}+\cdots+n^2+n+1}{n+2007}$ is an integer.,['number theory']
3483228,"Let $P$ be a point outside a circle $\Gamma$, and let the two tangent lines through $P$ touch $\Gamma$ at $A$ and $B$. Let $C$ be on the minor arc $AB$, and let ray $PC$ intersect $\Gamma$ again at $D$. Let $\ell$ be the line through $B$ and parallel to $PA$. $\ell$ intersects $AC$ and $AD$ at $E$ and $F$, respectively. Prove that $B$ is the midpoint of $EF$.",['geometry']
3483415,"Let $ABC$ be a triangle such that $|AB|=7$, $|BC|=8$, $|AC|=6$. Let $D$ be the midpoint of side $[BC]$. If the circle through $A$, $B$ and $D$ cuts $AC$ at $A$ and $E$, what is $|AE|$?
$
\textbf{(A)}\ \dfrac 23
\qquad\textbf{(B)}\ 1
\qquad\textbf{(C)}\ \dfrac 32
\qquad\textbf{(D)}\ 2
\qquad\textbf{(E)}\ 3
$",['geometry']
3483426,"How many pairs of positive integers $(a,b)$ are there such that the roots of polynomial $x^2-ax-b$ are not greater than $5$?
$
\textbf{(A)}\ 40
\qquad\textbf{(B)}\ 50
\qquad\textbf{(C)}\ 65
\qquad\textbf{(D)}\ 75
\qquad\textbf{(E)}\ \text{None of the preceding}
$",['algebra']
3483575,"Two tangents $AT$ and $BT$ touch a circle at $A$ and $B$, respectively, and meet perpendicularly at $T$. $Q$ is on $AT$, $S$ is on $BT$, and $R$ is on the circle, so that $QRST$ is a rectangle with $QT = 8$ and $ST = 9$. Determine the radius of the circle.",['geometry']
3483580,Determine the smallest positive integer $m$ with the property that $m^3-3m^2+2m$ is divisible by both $79$ and $83$.,['number theory']
3483583,The Fibonacci sequence is dened by $f_1=f_2=1$ and $f_n=f_{n-1}+f_{n-2}$ for $n\ge 3$. A Pythagorean triangle is a right-angled triangle with integer side lengths. Prove that $f_{2k+1}$ is the hypotenuse of a Pythagorean triangle for every positive integer $k$ with $k\ge 2$,['number theory']
3483588,"There are $15$ magazines on a table, and they cover the surface of the table entirely. Prove that one can always take away $7$ magazines in such a way that the remaining ones cover at least $\dfrac{8}{15}$ of the area of the table surface","['combinatorics', 'geometry']"
3483591,"If $(a,~b,~c)$ is a triple of real numbers, define
$g(a,~b,~c)=(a+b,~b+c,~a+c)$, and
$g^n(a,~b,~c)=g(g^{n-1}(a,~b,~c))$ for $n\ge 2$
Suppose that there exists a positive integer $n$ so that $g^n(a,~b,~c)=(a,~b,~c)$ for some $(a,~b,~c)\neq (0,~0,~0)$. Prove that $g^6(a,~b,~c)=(a,~b,~c)$",['algebra']
3483594,"Consider three parallelograms $P_1,~P_2,~ P_3$. Parallelogram $P_3$ is inside parallelogram $P_2$, and the vertices of $P_3$ are on the edges of $P_2$. Parallelogram $P_2$ is inside parallelogram $P_1$, and the vertices of $P_2$ are on the edges of $P_1$. The sides of $P_3$ are parallel to the sides of $P_1$. Prove that one side of $P_3$ has length at least half the length of the parallel side of $P_1$.",['geometry']
3484664,"Members of ""Professionous Riddlous"" society have been divided into some groups, and groups are changed in a special way each weekend: In each group, one of the members is specified as the best member, and the best members of all groups separate from their previous group and form a new group. If a group has only one member, that member joins the new group and the previous group will be removed. Suppose that the society has $n$ members at first, and all the members are in one group. Prove that a week will come, after which number of members of each group will be at most $1+\sqrt{2n}$.",['combinatorics']
3485585,"Let $ABC$ be a triangle and $D$ be the foot of the altitude from $C$ to $AB$. If $|CH|=|HD|$ where $H$ is the orthocenter, what is $\tan \widehat {A} \cdot \tan \widehat{B}$?
$
\textbf{(A)}\ 1
\qquad\textbf{(B)}\ \sqrt 2
\qquad\textbf{(C)}\ 3/2
\qquad\textbf{(D)}\ \sqrt 3
\qquad\textbf{(E)}\ \text{None of the preceding}
$",['geometry']
3485793,"Let $AD, BE$ be the altitudes and $CF$ be the angle bissector of acute non-isosceles triangle $ABC$ and $AE+BD=AB.$ Denote by $I_A, I_B, I_C$ the incentres of triangles $AEF,$ $BDF,$ $CDE$ respectively. Prove that points $D, E, F, I_A, I_B$ and $I_C$ lie on the same circle.",['geometry']
3485804,"a) Prove that for every positive integer $y$ the equality ${\rm lcm}(x,y+1)\cdot {\rm lcm}(x+1,y)=x(x+1)$ holds for infinitely many positive integers $x.$
b) Prove that there exists positive integer $y$ such that the equality ${\rm lcm}(x,y+1)\cdot {\rm lcm}(x+1,y)=y(y+1)$ holds for at least 2014 positive integers $x.$",['number theory']
3485830,"a) There are 8 teams in a Quidditch tournament. Each team plays every other team once without draws. Prove that there exist teams $A,B,C,D$ such that pairs of teams $A,B$ and $C,D$ won the same number of games in total.
b) There are 25 teams in a Quidditch tournament. Each team plays every other team once without draws. Prove that there exist teams $A,B,C,D,E,F$ such that pairs of teams $A,B,$ $~$ $C,D$ and $E,F$ won the same number of games in total.",['combinatorics']
3486369,"Let $k$ be the circle and $A$ and $B$ points on circle which are not diametrically opposite. On minor arc $AB$ lies point arbitrary point $C$. Let $D$, $E$ and $F$ be foots of perpendiculars from $C$ on chord $AB$ and tangents of circle $k$ in points $A$ and $B$. Prove that $CD= \sqrt {CE \cdot CF}$",['geometry']
3487061,"Suppose a class contains $100$ students. Let, for $1\le i\le 100$, the $i^{\text{th}}$ student have $a_i$ many friends. For $0\le j\le 99$ let us define  $c_j$ to be the number of students who have strictly more than $j$ friends. Show that \begin{align*} &amp; \sum_{i=1}^{100}a_i=\sum_{j=0}^{99}c_j \end{align*}",['combinatorics']
3487109,"Let us consider a triangle $\Delta{PQR}$ in the co-ordinate plane. Show for every function $f: \mathbb{R}^2\to \mathbb{R}\;,f(X)=ax+by+c$ where $X\equiv (x,y) \text{ and } a,b,c\in\mathbb{R}$ and every point $A$ on $\Delta PQR$ or inside the triangle we have the inequality:
\begin{align*} &amp; f(A)\le \text{max}\{f(P),f(Q),f(R)\} \end{align*}",['geometry']
3487128,Prove that sum of $12$ consecutive integers cannot be a square. Give an example of $11$ consecutive integers whose sum is a perfect square.,['number theory']
3487162,"$n(&gt;1)$ lotus leaves are arranged in a circle. A frog jumps from a particular leaf from another under the following rule:
It always moves clockwise.
From starting it skips one leaf and then jumps to the next. After that it skips two leaves and jumps to the following. And the process continues. (Remember the frog might come back on a leaf twice or more.)
Given that it reaches all leaves at least once. Show $n$ cannot be odd.",['combinatorics']
3487379,"Sequence $a_n$ is defined by $a_1=\frac{1}{2}$, $a_m=\frac{a_{m-1}}{2m \cdot a_{m-1} + 1}$ for $m&gt;1$. Determine value of $a_1+a_2+...+a_k$ in terms of $k$, where $k$ is positive integer.",['algebra']
3487385,"It is given regular $n$-sided polygon, $n \geq 6$. How many triangles they are inside the polygon such that all of their sides are formed by diagonals of polygon and their vertices are vertices of polygon?",['combinatorics']
